Date,WorkspaceLineId,WorkspaceFactoryName,WorkspaceBuildingName,BuyerName,SMV,SampleSMV,CM,DayTarget,IETarget,TargetEfficiency,ManPowerPresent,PlannedIronMan,PlannedHelper,PlannedOperator,PlannedHours,RunningWorkDay,AchievedEfficiency,dhu
12/27/2025,L037,Gamma Textiles Ltd,Gamma-B1,Buyer 1,44.62,47.81,1.17,858,2891,50.9,43,2,8,30,9.1,7,62.99,11.73
12/27/2025,L083,Beta Garments Ltd,Beta-B3,Buyer 1,10.25,10.4,2.66,920,2077,79.8,51,2,8,30,10.6,19,52.6,5.74
12/27/2025,L088,Alpha Apparels Ltd,Alpha-B1,Buyer 16,13.95,12.99,0.89,1967,1973,52.2,45,2,8,30,8.6,22,68.17,0.92
12/27/2025,L125,Alpha Apparels Ltd,Alpha-B2,Buyer 9,43.87,47.88,1.7,2435,1266,66.1,44,2,8,30,8.8,2,25.23,2
12/27/2025,L035,Alpha Apparels Ltd,Alpha-B1,Buyer 1,20.61,19.58,0.55,2953,1148,66.1,48,2,8,30,8.8,8,67.97,14.39
12/27/2025,L082,Alpha Apparels Ltd,Alpha-B1,Buyer 1,37.55,36.74,0.73,877,2354,52.8,47,2,8,30,8.4,23,87.01,13.25
12/27/2025,L122,Gamma Textiles Ltd,Gamma-B2,Buyer 22,44.87,43.51,1.25,2914,2048,50.3,45,2,8,30,8.8,4,6859.111302,11.09
12/27/2025,L010,Beta Garments Ltd,Beta-B3,Buyer 2,26.9,25.37,0.99,2405,2812,57.3,44,2,8,30,10.4,2,62.65,11
12/28/2025,L134,Alpha Apparels Ltd,Alpha-B3,Buyer 1,29.04,27.46,1.26,1787,728,78.7,48,2,8,30,8.9,5,71.02,12.03
12/28/2025,L004,Beta Garments Ltd,Beta-B1,Buyer 1,18.58,19.6,2.4,2159,609,63.1,53,2,8,30,8.8,2,48.86,3.84
12/28/2025,L011,Alpha Apparels Ltd,Alpha-B1,Buyer 1,14.53,13.86,0.78,1212,1057,57.8,43,2,8,30,8.3,10,42.2,3.35
12/28/2025,L085,Beta Garments Ltd,Beta-B1,Buyer 1,28.75,29.16,1.73,670,2164,62.1,54,2,8,30,10.1,4,32.8,9.82
12/28/2025,L112,Beta Garments Ltd,Beta-B2,Buyer 1,24.65,24.13,1.96,939,1783,71.7,55,2,8,30,8.8,19,47.17,6.65
12/28/2025,L103,Gamma Textiles Ltd,Gamma-B2,Buyer 2,28.76,31.5,1.1,502,1008,61.5,40,2,8,30,10.1,7,100.46,7.61
12/28/2025,L114,Beta Garments Ltd,Beta-B3,Buyer 1,39.25,40.52,0.83,1740,2909,65.3,44,2,8,30,10.3,17,63.53,4.03
12/28/2025,L125,Alpha Apparels Ltd,Alpha-B2,Buyer 9,43.87,44.77,2.86,2578,1402,63,41,2,8,30,10.3,15,36.64,5.95
12/28/2025,L040,Beta Garments Ltd,Beta-B1,Buyer 1,27.23,28.34,1.68,1082,1165,66.7,44,2,8,30,8.5,17,70.62,9.5
12/28/2025,L123,Beta Garments Ltd,Beta-B2,Buyer 13,42.69,39.18,2.35,2348,1086,60.1,49,2,8,30,8.5,16,56.62,12.62
12/28/2025,L099,Beta Garments Ltd,Beta-B2,Buyer 2,42.43,41.9,0.57,2345,1862,76.5,46,2,8,30,8,21,47.02,11.63
12/28/2025,L094,Gamma Textiles Ltd,Gamma-B2,Buyer 2,23.58,21.31,1.26,2982,2588,51.8,42,2,8,30,9.4,10,30.48,6.7
12/28/2025,L064,Alpha Apparels Ltd,Alpha-B2,Buyer 2,10.16,10.05,1.56,2136,739,53.2,53,2,8,30,8.1,19,54.76,9.4
12/28/2025,L000,Beta Garments Ltd,Beta-B2,Buyer 3,36.14,32.68,1.91,2642,695,61.5,39,2,8,30,8.5,10,72.58,109.391441
12/28/2025,L072,Alpha Apparels Ltd,Alpha-B3,Buyer 12,41.56,39.31,2.87,1909,2207,67.7,23,2,8,30,8.5,14,85.4,6.15
12/28/2025,L135,Alpha Apparels Ltd,Alpha-B1,Buyer 1,8.31,7.71,1.68,661,2424,58.8,32,2,8,30,10.3,1,50.45,6.27
12/28/2025,L053,Alpha Apparels Ltd,Alpha-B1,Buyer 1,43.42,39.33,2.43,2627,2128,57.1,52,2,8,30,8.9,18,27.12,7.71
12/28/2025,L086,Beta Garments Ltd,Beta-B1,Buyer 1,17.49,19.22,0.74,817,2577,68.5,42,2,8,30,9.9,3,64.74,8.25
12/28/2025,L022,Beta Garments Ltd,Beta-B3,Buyer 11,14.16,13.48,1.68,1208,2348,76.9,38,2,8,30,8.9,2,5,11.47
12/28/2025,L093,Gamma Textiles Ltd,Gamma-B3,Buyer 14,8.19,7.6,1.74,821,2521,74,43,2,8,30,8.1,5,41.1,10.53
12/28/2025,L138,Gamma Textiles Ltd,Gamma-B3,Buyer 10,31.01,30.3,2.69,2625,2531,67.2,52,2,8,30,10.5,22,40.71,5.25
12/28/2025,L052,Gamma Textiles Ltd,Gamma-B2,Buyer 1,43.33,45.78,2.03,1683,1237,66,43,2,8,30,10.3,7,54.45,1.79
12/28/2025,L130,Beta Garments Ltd,Beta-B1,Buyer 13,21.12,20.05,2.4,1416,1692,72.2,52,2,8,30,8.2,8,60.37,14.65
12/28/2025,L119,Alpha Apparels Ltd,Alpha-B1,Buyer 2,22.75,21.86,0.87,892,624,75.7,48,2,8,30,10.2,13,45.05,21.38
12/28/2025,L051,Alpha Apparels Ltd,Alpha-B2,Buyer 9,18.03,18.65,0.94,2268,2058,72.3,38,2,8,30,9.5,22,53.89,7.21
12/28/2025,L083,Beta Garments Ltd,Beta-B3,Buyer 1,10.25,10.77,2.48,2121,1046,77.7,39,2,8,30,9.7,18,67.07,5.18
12/28/2025,L056,Alpha Apparels Ltd,Alpha-B3,Buyer 1,31.76,33.29,1.72,2012,853,68.6,58,2,8,30,8,19,57.05,6.05
12/28/2025,L020,Alpha Apparels Ltd,Alpha-B1,Buyer 5,15.38,15.64,1.84,2033,1323,70.6,51,2,8,30,10.7,23,69.49,2.66
12/28/2025,L081,Alpha Apparels Ltd,Alpha-B1,Buyer 2,32.92,30.73,1.84,2722,932,61.4,40,2,8,30,8.2,23,23.08,11.52
12/28/2025,L067,Gamma Textiles Ltd,Gamma-B1,Buyer 2,21.76,21.28,2.75,2241,1999,69,54,2,8,30,8.7,5,80.75,7.67
12/28/2025,L061,Alpha Apparels Ltd,Alpha-B1,Buyer 1,33.19,33.87,0.66,2274,1277,51.2,37,2,8,30,8.7,20,50.52,12.62
12/28/2025,L133,Beta Garments Ltd,Beta-B2,Buyer 2,22.28,24.15,0.81,1612,563,68.7,22,2,8,30,10.1,16,101.22,7.51
12/28/2025,L002,Alpha Apparels Ltd,Alpha-B1,Buyer 20,15.71,15.78,0.69,2156,2570,58.6,51,2,8,30,9.4,8,85.17,12.23
12/28/2025,L108,Alpha Apparels Ltd,Alpha-B2,Buyer 13,33.41,32.09,0.99,542,1365,59.8,41,2,8,30,10.4,14,71.16,9.74
12/28/2025,L098,Gamma Textiles Ltd,Gamma-B1,Buyer 1,15.29,16.62,2.52,2884,807,62.3,42,2,8,30,10.5,2,491.5254576,7.27
12/28/2025,L012,Gamma Textiles Ltd,Gamma-B1,Buyer 1,41.57,39.32,1.22,537,1027,67.7,33,2,8,30,10,1,83.94,6.21
12/28/2025,L034,Alpha Apparels Ltd,Alpha-B1,Buyer 1,43.27,40.17,0.62,1038,656,54.7,45,2,8,30,8.5,20,55.18,7.59
12/28/2025,L116,Gamma Textiles Ltd,Gamma-B3,Buyer 1,41.51,40.03,2.2,1893,1905,52,53,2,8,30,8.2,10,55.55,8.73
12/28/2025,L017,Alpha Apparels Ltd,Alpha-B1,Buyer 23,35.53,36.28,2.01,2243,2009,58.3,35,2,8,30,10.9,1,62.36,1.55
12/28/2025,L113,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.62,13.91,1.73,756,535,76,57,2,8,30,8.5,10,63.74,11.75
12/28/2025,L018,Alpha Apparels Ltd,Alpha-B2,Buyer 12,34.24,32.54,2.21,2656,2234,63.2,44,2,8,30,8.3,25,18.98,7.05
12/28/2025,L139,Alpha Apparels Ltd,Alpha-B3,Buyer 1,12.08,12.36,0.82,1865,2164,50.7,41,2,8,30,8.1,11,58.5,5.39
12/28/2025,L124,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.74,15.96,1.91,1514,2905,72.1,44,2,8,30,8.7,19,50.74,6.72
12/28/2025,L068,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.8,27.03,0.58,1593,1925,64.6,37,2,8,30,10.7,20,56.12,8.46
12/28/2025,L058,Alpha Apparels Ltd,Alpha-B3,Buyer 1,14.93,15.73,1.05,713,1746,56.1,52,2,8,30,9.1,13,87.88,4.26
12/28/2025,L097,Gamma Textiles Ltd,Gamma-B3,Buyer 2,40.96,41.62,0.73,2534,2419,76,45,2,8,30,10.4,3,32.92,3.95
12/28/2025,L037,Gamma Textiles Ltd,Gamma-B1,Buyer 1,44.62,40.97,1.82,1350,1343,59.4,49,2,8,30,9.3,13,77.94,14.2
12/28/2025,L070,Beta Garments Ltd,Beta-B1,Buyer 3,12.07,13.14,2.13,1558,1333,55.4,38,2,8,30,10.2,25,46.19,1.58
12/28/2025,L101,Alpha Apparels Ltd,Alpha-B3,Buyer 1,19.67,21.04,0.74,2507,2421,56.8,46,2,8,30,9.9,17,37.42,6.36
12/28/2025,L136,Beta Garments Ltd,Beta-B3,Buyer 1,12.09,11.3,1.55,1916,1111,51.4,40,2,8,30,9.1,18,32.06,4.18
12/28/2025,L035,Alpha Apparels Ltd,Alpha-B1,Buyer 1,20.61,21.46,2.64,864,1786,74.1,32,2,8,30,9.7,21,75.29,15.08
12/28/2025,L039,Alpha Apparels Ltd,Alpha-B3,Buyer 1,19.3,17.37,2.87,1497,1626,69.9,36,2,8,30,9.6,10,29.22,1.17
12/28/2025,L117,Alpha Apparels Ltd,Alpha-B3,Buyer 17,30.33,28.68,2.45,2506,2679,54.1,57,2,8,30,8.1,23,76.98,8.6
12/28/2025,L096,Alpha Apparels Ltd,Alpha-B3,Buyer 12,11.96,11.62,1.56,2079,2496,73.6,48,2,8,30,10.9,13,62.25,0
12/28/2025,L014,Beta Garments Ltd,Beta-B1,Buyer 1,33.48,31.47,1.56,2542,1663,72.3,55,2,8,30,9.4,25,63.8,0
12/28/2025,L057,Beta Garments Ltd,Beta-B3,Buyer 2,22.07,23.41,0.82,2554,1470,55.9,42,2,8,30,8.2,13,39.24,14.28
12/28/2025,L100,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.42,26.8,1.04,2335,2235,50.5,47,2,8,30,10.7,2,24.38,11.01
12/28/2025,L032,Alpha Apparels Ltd,Alpha-B1,Buyer 1,18.31,20.11,1.99,2132,2234,71.8,41,2,8,30,8.1,19,59.16,8.43
12/28/2025,L069,Alpha Apparels Ltd,Alpha-B3,Buyer 2,27.2,24.62,2.24,1412,1538,56.4,37,2,8,30,9.7,14,66.61,7.05
12/28/2025,L107,Gamma Textiles Ltd,Gamma-B2,Buyer 3,31.37,30.74,1.72,982,667,64.2,57,2,8,30,9.7,22,74.59,7.55
12/28/2025,L019,Alpha Apparels Ltd,Alpha-B3,Buyer 1,22.03,22.58,1.66,1087,1425,76.9,45,2,8,30,10,17,58.41,8.27
12/28/2025,L008,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.93,15.37,2.77,1955,1445,55.5,65,2,8,30,10.1,12,53.97,9.18
12/28/2025,L131,Beta Garments Ltd,Beta-B3,Buyer 23,36.01,35.44,1.82,707,2507,63.6,51,2,8,30,10.7,1,40.3,7.74
12/28/2025,L042,Beta Garments Ltd,Beta-B2,Buyer 2,13.76,14.14,1.12,1865,2565,78.9,52,2,8,30,10.2,16,65.85,6.1
12/28/2025,L109,Beta Garments Ltd,Beta-B1,Buyer 22,22.34,22.02,2.18,2747,1197,62.5,56,2,8,30,8.4,9,47.07,5.4
12/28/2025,L128,Alpha Apparels Ltd,Alpha-B3,Buyer 7,39.71,41.54,2.15,1543,1245,51.8,53,2,8,30,9.2,13,66.01,11.14
12/28/2025,L074,Alpha Apparels Ltd,Alpha-B1,Buyer 14,17.4,16.67,1.07,667,1811,63.5,45,2,8,30,9.7,4,90.2,15.76
12/28/2025,L105,Alpha Apparels Ltd,Alpha-B1,Buyer 9,37.94,35.61,2.83,2351,1606,60.6,47,2,8,30,8.3,4,70.39,2.52
12/28/2025,L030,Beta Garments Ltd,Beta-B3,Buyer 1,8.32,7.9,1.81,2774,646,54.1,28,2,8,30,9.3,19,12.62,6.06
12/28/2025,L089,Beta Garments Ltd,Beta-B1,Buyer 3,20.92,20.14,0.92,629,1323,60.6,38,2,8,30,10.1,13,11875.4332,9.47
12/28/2025,L104,Alpha Apparels Ltd,Alpha-B3,Buyer 3,30.84,31.87,2.6,2752,2362,56.6,52,2,8,30,10.5,24,36.21,4.43
12/28/2025,L078,Gamma Textiles Ltd,Gamma-B3,Buyer 9,38.05,41.28,1.22,2626,1776,59.3,51,2,8,30,9.4,24,74.87,5.99
12/28/2025,L010,Beta Garments Ltd,Beta-B3,Buyer 2,26.9,24.42,2.68,1887,2313,74.6,41,2,8,30,9.9,25,79.08,10.51
12/28/2025,L106,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.79,24.66,1.87,704,895,57.5,53,2,8,30,9.6,20,46.32,86.78328741
12/28/2025,L129,Alpha Apparels Ltd,Alpha-B2,Buyer 2,39.88,41.05,2.45,2571,872,74,40,2,8,30,9,15,23.92,6.57
12/28/2025,L046,Alpha Apparels Ltd,Alpha-B1,Buyer 1,33.7,34.36,2.16,2833,2819,65,49,2,8,30,9.8,16,77.94,9
12/28/2025,L031,Alpha Apparels Ltd,Alpha-B1,Buyer 1,11.33,12.18,0.74,2138,1700,56.2,49,2,8,30,10.1,25,76.76,9.35
12/28/2025,L026,Gamma Textiles Ltd,Gamma-B1,Buyer 1,44.87,42.72,1.45,2786,2896,52.8,45,2,8,30,10.8,7,56.52,0.49
12/28/2025,L110,Beta Garments Ltd,Beta-B3,Buyer 1,30.97,28.23,0.63,1550,2931,52.9,53,2,8,30,8.1,8,104.63,6.32
12/28/2025,L025,Alpha Apparels Ltd,Alpha-B3,Buyer 1,25.73,27.24,0.87,2297,2734,71.7,52,2,8,30,10.9,22,39.43,6.07
12/28/2025,L121,Alpha Apparels Ltd,Alpha-B3,Buyer 2,25.82,26.21,1.2,1065,1163,72.7,43,2,8,30,9.3,15,28.44,8.16
12/28/2025,L079,Alpha Apparels Ltd,Alpha-B3,Buyer 1,27.15,28.84,0.99,1894,2342,65.5,49,2,8,30,9.1,15,64.68,2.47
12/28/2025,L043,Alpha Apparels Ltd,Alpha-B1,Buyer 18,28.28,29.04,1.06,1073,2858,55.2,38,2,8,30,8.5,22,1371.801707,4.67
12/28/2025,L127,Alpha Apparels Ltd,Alpha-B3,Buyer 8,8.24,7.48,1.53,2526,2897,73,52,2,8,30,10.6,3,37.89,1.6
12/28/2025,L029,Beta Garments Ltd,Beta-B2,Buyer 17,28.6,28.38,1.76,2740,1111,61.2,47,2,8,30,10,16,69.93,0.36
12/28/2025,L090,Gamma Textiles Ltd,Gamma-B1,Buyer 8,44.34,46.11,2.63,1701,1019,51.8,48,2,8,30,8.8,21,42.98,4.51
12/28/2025,L077,Gamma Textiles Ltd,Gamma-B2,Buyer 2,19.62,21.36,1.6,1729,2122,77,31,2,8,30,9.7,11,57.13,17.71
12/28/2025,L045,Gamma Textiles Ltd,Gamma-B3,Buyer 2,9.51,8.78,1.56,1454,2787,60.9,45,2,8,30,10.3,12,60.58,4.13
12/28/2025,L092,Alpha Apparels Ltd,Alpha-B3,Buyer 1,33.1,34.66,1.71,509,2299,56.6,42,2,8,30,8.5,20,36.58,11.11
12/28/2025,L076,Beta Garments Ltd,Beta-B2,Buyer 1,41.68,42.39,2.39,1458,1736,60.7,44,2,8,30,9.8,17,67.02,7.66
12/28/2025,L111,Alpha Apparels Ltd,Alpha-B1,Buyer 1,37.82,36.53,1.86,1893,2079,53,48,2,8,30,8.5,19,65.11,1.42
12/28/2025,L007,Beta Garments Ltd,Beta-B2,Buyer 3,26.92,25.52,1.47,2256,2438,63.9,50,2,8,30,8.5,4,77.05,2.18
12/28/2025,L088,Alpha Apparels Ltd,Alpha-B1,Buyer 16,13.95,13.11,1.96,1151,1374,51.6,35,2,8,30,10.4,12,79.22,1.59
12/28/2025,L047,Beta Garments Ltd,Beta-B3,Buyer 9,25.56,24.82,0.99,2444,1857,76.3,26,2,8,30,8.9,5,72.75,13.02
12/28/2025,L001,Alpha Apparels Ltd,Alpha-B2,Buyer 2,30.57,28.96,2.03,2004,1453,50.3,47,2,8,30,9.3,7,40.73,8.71
12/29/2025,L116,Gamma Textiles Ltd,Gamma-B3,Buyer 1,41.51,41.56,2.63,1012,2153,60.4,40,2,8,30,8.2,8,49.19,6.25
12/29/2025,L076,Beta Garments Ltd,Beta-B2,Buyer 1,41.68,40.69,1.73,618,702,69.8,53,2,8,30,8.8,7,72.56,3.02
12/29/2025,L030,Beta Garments Ltd,Beta-B3,Buyer 1,8.32,8.37,1.65,1724,647,53.7,47,2,8,30,8.5,9,45.62,8.46
12/29/2025,L034,Alpha Apparels Ltd,Alpha-B1,Buyer 1,43.27,47.43,2.19,699,2112,68.2,41,2,8,30,9.4,25,46,8.3
12/29/2025,L108,Alpha Apparels Ltd,Alpha-B2,Buyer 13,33.41,35.93,0.72,1362,2631,75.7,50,2,8,30,8.6,16,69.52,11.1
12/29/2025,L009,Gamma Textiles Ltd,Gamma-B2,Buyer 1,29.04,27.32,1.23,2018,1580,72.4,52,2,8,30,9.8,10,28.38,4.13
12/29/2025,L121,Alpha Apparels Ltd,Alpha-B3,Buyer 2,25.82,26.91,0.61,874,2058,79.9,34,2,8,30,9.8,18,16.63,8.94
12/29/2025,L107,Gamma Textiles Ltd,Gamma-B2,Buyer 3,31.37,32.65,0.8,1300,1934,62.5,47,2,8,30,10.1,19,75.04,8.76
12/29/2025,L113,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.62,13.95,2.16,918,1394,57.5,45,2,8,30,10.3,3,46.86,9.45
12/29/2025,L038,Gamma Textiles Ltd,Gamma-B1,Buyer 1,13.77,14.63,0.81,2432,1562,71.9,48,2,8,30,9.3,3,57.1,9.52
12/29/2025,L124,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.74,13.51,1.69,769,1447,51.7,53,2,8,30,10.1,4,46.32,6.73
12/29/2025,L139,Alpha Apparels Ltd,Alpha-B3,Buyer 1,12.08,11,2.33,2699,2637,74.3,45,2,8,30,8.7,20,49.16,6.83
12/29/2025,L087,Gamma Textiles Ltd,Gamma-B2,Buyer 1,25.36,23.67,1.56,1620,1568,69.6,35,2,8,30,9.1,17,34.32,0
12/29/2025,L027,Gamma Textiles Ltd,Gamma-B3,Buyer 11,20.54,19.31,0.53,2347,2971,68.6,46,2,8,30,9.1,21,91.66,7.41
12/29/2025,L097,Gamma Textiles Ltd,Gamma-B3,Buyer 2,40.96,38.58,2.92,1579,1184,79,40,2,8,30,9.9,1,33.32,3.9
12/29/2025,L058,Alpha Apparels Ltd,Alpha-B3,Buyer 1,14.93,14.25,0.73,942,2468,65.1,45,2,8,30,8.1,10,87.12,7.15
12/29/2025,L128,Alpha Apparels Ltd,Alpha-B3,Buyer 7,39.71,41.64,2.88,1338,2662,68.7,59,2,8,30,10.4,22,66.67,10.12
12/29/2025,L017,Alpha Apparels Ltd,Alpha-B1,Buyer 23,35.53,37.72,2.87,1795,1752,50.2,50,2,8,30,9.7,14,67.27,2.31
12/29/2025,L023,Beta Garments Ltd,Beta-B3,Buyer 6,19.25,18.43,0.77,1344,1270,54.1,54,2,8,30,10.2,16,60.5,13.85
12/29/2025,L067,Gamma Textiles Ltd,Gamma-B1,Buyer 2,21.76,23.5,2.28,1000,1033,53.2,42,2,8,30,10.6,6,65.53,6.54
12/29/2025,L105,Alpha Apparels Ltd,Alpha-B1,Buyer 9,37.94,34.44,0.55,882,1890,77.7,56,2,8,30,8.7,13,77.19,2.1
12/29/2025,L044,Alpha Apparels Ltd,Alpha-B2,Buyer 1,16.56,18.2,1.61,2597,2724,67.4,52,2,8,30,10.1,1,7528.30711,4.42
12/29/2025,L088,Alpha Apparels Ltd,Alpha-B1,Buyer 16,13.95,13.74,2.79,1351,824,68.3,57,2,8,30,11,11,79.36,0.24
12/29/2025,L134,Alpha Apparels Ltd,Alpha-B3,Buyer 1,29.04,30.47,2.4,1577,1718,70.1,30,2,8,30,11,1,80.2,8.96
12/29/2025,L114,Beta Garments Ltd,Beta-B3,Buyer 1,39.25,42.9,1.01,2985,2318,51.8,31,2,8,30,9.5,20,61.13,5.27
12/29/2025,L001,Alpha Apparels Ltd,Alpha-B2,Buyer 2,30.57,28.07,1.73,2874,1828,54.2,38,2,8,30,10.3,20,21.9,7.44
12/29/2025,L083,Beta Garments Ltd,Beta-B3,Buyer 1,10.25,11.13,2.92,2549,1548,56.9,38,2,8,30,9.2,4,75.97,5.91
12/29/2025,L125,Alpha Apparels Ltd,Alpha-B2,Buyer 9,43.87,44.71,2.99,2749,1685,60.7,40,2,8,30,10.3,19,48.04,5.55
12/29/2025,L065,Beta Garments Ltd,Beta-B3,Buyer 1,23.26,22.94,1.07,918,1391,74,55,2,8,30,9.5,14,30.84,16.35
12/29/2025,L100,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.42,28.54,0.63,2947,1902,53.8,42,2,8,30,8.8,6,37.08,11.33
12/29/2025,L077,Gamma Textiles Ltd,Gamma-B2,Buyer 2,19.62,21.29,1.14,1203,2052,61.3,30,2,8,30,8.5,13,55.63,17.7
12/29/2025,L062,Alpha Apparels Ltd,Alpha-B2,Buyer 1,33.26,34.75,2.47,1829,1727,75.7,53,2,8,30,10.8,19,78.65,6.21
12/29/2025,L035,Alpha Apparels Ltd,Alpha-B1,Buyer 1,20.61,21.16,1.4,1299,1222,68.9,51,2,8,30,9.6,23,69.67,14.48
12/29/2025,L014,Beta Garments Ltd,Beta-B1,Buyer 1,33.48,32.21,2.57,2890,2068,78.4,45,2,8,30,8,25,67.59,0.45
12/29/2025,L078,Gamma Textiles Ltd,Gamma-B3,Buyer 9,38.05,39.21,2.17,1116,949,74.4,36,2,8,30,8.3,5,76.59,9.42
12/29/2025,L015,Alpha Apparels Ltd,Alpha-B3,Buyer 1,32.04,30.46,1.14,1918,2385,65.9,39,2,8,30,10.4,19,64.39,0
12/29/2025,L066,Alpha Apparels Ltd,Alpha-B2,Buyer 2,36.32,34.68,2.76,2818,1932,79.4,45,2,8,30,10.5,19,55.41,5.07
12/29/2025,L082,Alpha Apparels Ltd,Alpha-B1,Buyer 1,37.55,36.3,2.16,1427,1281,52.7,42,2,8,30,8.9,9,94.1,14.55
12/29/2025,L060,Alpha Apparels Ltd,Alpha-B1,Buyer 7,10.37,9.98,2,1596,1271,59.4,48,2,8,30,10.5,24,62.87,7.59
12/29/2025,L043,Alpha Apparels Ltd,Alpha-B1,Buyer 18,28.28,26.51,2.35,2917,2717,70.1,49,2,8,30,10.6,14,39.11,5.88
12/29/2025,L133,Beta Garments Ltd,Beta-B2,Buyer 2,22.28,22.19,2.14,1021,695,62.7,36,2,8,30,9.8,18,105.14,6.62
12/29/2025,L122,Gamma Textiles Ltd,Gamma-B2,Buyer 22,44.87,41.11,1.84,1223,1508,77.4,39,2,8,30,9.5,18,94.69,10.68
12/29/2025,L061,Alpha Apparels Ltd,Alpha-B1,Buyer 1,33.19,36.05,2.14,2418,1994,58.4,59,2,8,30,10.6,7,61.63,9.91
12/29/2025,L028,Beta Garments Ltd,Beta-B3,Buyer 1,44.7,47.06,2.29,550,916,54,34,2,8,30,10.7,23,48.1,10.39
12/29/2025,L098,Gamma Textiles Ltd,Gamma-B1,Buyer 1,15.29,14.71,1.62,2684,1949,66.2,46,2,8,30,10.2,21,45.8,4.03
12/29/2025,L037,Gamma Textiles Ltd,Gamma-B1,Buyer 1,44.62,48.47,1.69,2166,1099,75.8,34,2,8,30,9,5,82.69,12.31
12/29/2025,L010,Beta Garments Ltd,Beta-B3,Buyer 2,26.9,26.61,2.62,2890,793,55.8,57,2,8,30,8.8,5,73.34,8.47
12/29/2025,L137,Beta Garments Ltd,Beta-B2,Buyer 1,11.95,12.46,2.95,2422,1490,59.1,42,2,8,30,8.6,24,48.69,7.4
12/29/2025,L084,Alpha Apparels Ltd,Alpha-B3,Buyer 1,33.37,30.07,0.86,2260,2979,70.4,47,2,8,30,9.5,3,7.86,13.21
12/29/2025,L012,Gamma Textiles Ltd,Gamma-B1,Buyer 1,41.57,44.38,1.23,697,1813,59.2,46,2,8,30,8.2,20,85.66,8.53
12/29/2025,L115,Alpha Apparels Ltd,Alpha-B1,Buyer 17,30.57,30.93,1.38,748,2117,78,43,2,8,30,9.6,19,69.08,0
12/29/2025,L089,Beta Garments Ltd,Beta-B1,Buyer 3,20.92,19.93,1.27,963,2519,67.2,43,2,8,30,10.7,25,87.22,7.08
12/29/2025,L016,Gamma Textiles Ltd,Gamma-B1,Buyer 1,26.7,26.34,0.84,542,2593,61.5,58,2,8,30,8.3,24,66.08,9.68
12/29/2025,L041,Alpha Apparels Ltd,Alpha-B1,Buyer 1,9.52,10.05,2.24,1772,2867,73.1,41,2,8,30,10.8,19,35.52,3.04
12/29/2025,L069,Alpha Apparels Ltd,Alpha-B3,Buyer 2,27.2,27.36,1.41,1440,1895,56.1,52,2,8,30,8.2,20,54.13,7.2
12/29/2025,L029,Beta Garments Ltd,Beta-B2,Buyer 17,28.6,30.65,1.21,2009,1630,53.2,43,2,8,30,10.3,15,67.94,3.07
12/29/2025,L055,Alpha Apparels Ltd,Alpha-B2,Buyer 7,21.48,22.4,2.76,2140,2596,69.1,43,2,8,30,10.9,24,81.11,6.74
12/29/2025,L120,Alpha Apparels Ltd,Alpha-B1,Buyer 5,12.82,12.99,2.3,1560,1055,62.8,47,2,8,30,8,11,57.2,5.12
12/29/2025,L112,Beta Garments Ltd,Beta-B2,Buyer 1,24.65,23.2,1.62,2852,1545,60.1,36,2,8,30,9.6,11,57.51,7.95
12/29/2025,L129,Alpha Apparels Ltd,Alpha-B2,Buyer 2,39.88,36.02,1.02,2699,1786,59,32,2,8,30,8.3,6,30.83,6
12/29/2025,L073,Gamma Textiles Ltd,Gamma-B1,Buyer 14,13.71,12.45,1.6,1637,2971,68.1,32,2,8,30,10.9,4,63.91,3.75
12/29/2025,L079,Alpha Apparels Ltd,Alpha-B3,Buyer 1,27.15,28.4,1.27,2999,1566,76.8,53,2,8,30,10.1,25,64.17,7.72
12/29/2025,L103,Gamma Textiles Ltd,Gamma-B2,Buyer 2,28.76,29.34,2.48,2353,961,72.4,49,2,8,30,10.2,11,99.45,6.23
12/29/2025,L093,Gamma Textiles Ltd,Gamma-B3,Buyer 14,8.19,7.95,0.55,1602,1791,71.5,41,2,8,30,10.5,4,37.22,11.26
12/29/2025,L085,Beta Garments Ltd,Beta-B1,Buyer 1,28.75,30.38,2.08,1019,1421,60.9,48,2,8,30,9.9,7,36.04,9.11
12/29/2025,L025,Alpha Apparels Ltd,Alpha-B3,Buyer 1,25.73,25.01,2.97,2489,2003,57.3,39,2,8,30,8.6,25,35.44,9.19
12/29/2025,L118,Beta Garments Ltd,Beta-B2,Buyer 1,39.12,38.89,2.23,820,2782,57.4,25,2,8,30,10.5,19,84.12,7.96
12/29/2025,L135,Alpha Apparels Ltd,Alpha-B1,Buyer 1,8.31,7.65,0.71,2636,1983,70.8,49,2,8,30,9.2,9,60.25,4.84
12/29/2025,L031,Alpha Apparels Ltd,Alpha-B1,Buyer 1,11.33,10.8,0.82,1545,1283,58.7,47,2,8,30,9.9,17,75.77,8.37
